Type,,Air,Air,Water,Water
Info,,AirQuality,AirPollution,WaterQuality,WaterPollution
 United States of America,New Windsor,100.0,0.0,50.0,50.0
 United States of America,New York City,46.81603773584906,53.18396226415094,50.49504950495049,49.50495049504951
 United States of America,Newark,50.0,50.0,37.5,62.5
 United States of America,Newport,100.0,0.0,62.5,37.5
 United States of America,Newport Beach,93.75,6.25,75.0,25.0
 United States of America,Newport News,66.66666666666666,33.33333333333334,37.5,62.5
 United States of America,Newton,75.0,25.0,50.0,50.0
 United States of America,Niagara Falls,100.0,0.0,50.0,50.0
 United States of America,Norfolk,100.0,0.0,25.0,75.0
 United States of America,Norman,100.0,0.0,75.0,25.0
 United States of America,North Charleston,100.0,0.0,50.0,50.0
 United States of America,North Platte,100.0,0.0,75.0,25.0
 United States of America,Norwalk,75.0,25.0,70.0,30.0
 United States of America,Norwich,92.85714285714286,7.142857142857139,50.0,50.0
 United States of America,Novi,100.0,0.0,100.0,0.0
 United States of America,O'Fallon,0.0,100.0,0.0,100.0
 United States of America,Oak Ridge,87.5,12.5,50.0,50.0
 United States of America,Oakland,86.07142857142857,13.92857142857143,83.33333333333333,16.666666666666668
 United States of America,Ocala,77.5,22.5,67.5,32.5
 United States of America,Oceanside,75.0,25.0,25.0,75.0
 United States of America,Odessa,100.0,0.0,50.0,50.0
 United States of America,Ogden,80.55555555555556,19.444444444444443,100.0,0.0
 United States of America,Ojai,87.5,12.5,50.0,50.0
 United States of America,Oklahoma City,88.33333333333333,11.666666666666671,68.26923076923077,31.73076923076923
 United States of America,Olive Branch,100.0,0.0,100.0,0.0
 United States of America,Olympia,87.5,12.5,81.25,18.75
 United States of America,Omaha,78.57142857142857,21.42857142857143,67.64705882352942,32.35294117647059
 United States of America,Ontario,33.333333333333336,66.66666666666666,75.0,25.0
 United States of America,Orem,65.625,34.375,66.66666666666666,33.333333333333336
 United States of America,Orlando,75.73529411764706,24.264705882352942,51.61290322580645,48.38709677419355
 United States of America,Oroville,100.0,0.0,100.0,0.0
 United States of America,Oshkosh,50.0,50.0,25.0,75.0
 United States of America,Overland Park,98.21428571428572,1.7857142857142776,83.33333333333333,16.666666666666668
 United States of America,Owensboro,60.71428571428571,39.28571428571429,33.33333333333334,66.66666666666666
 United States of America,Owosso,75.0,25.0,0.0,100.0
 United States of America,Oxford,100.0,0.0,100.0,0.0
 United States of America,Oxnard,95.0,5.0,100.0,0.0
 United States of America,Oyster Bay,100.0,0.0,75.0,25.0
 United States of America,Paducah,85.71428571428572,14.285714285714278,37.5,62.5
 United States of America,Palm Coast,90.0,10.0,44.99999999999999,55.00000000000001
 United States of America,Palm Springs,43.75,56.25,12.5,87.5
 United States of America,Palmdale,32.14285714285714,67.85714285714286,50.0,50.0
 United States of America,Palmer,95.0,5.0,100.0,0.0
 United States of America,Palo Alto,56.25,43.75,50.0,50.0
 United States of America,Panama City,50.0,50.0,62.5,37.5
 United States of America,Paradise,75.0,25.0,50.0,50.0
 United States of America,Parkersburg,0.0,100.0,0.0,100.0
 United States of America,Pasadena,65.0,35.0,80.0,20.0
 United States of America,Paso Robles,100.0,0.0,25.0,75.0
 United States of America,Passaic,50.0,50.0,25.0,75.0
 United States of America,Peachtree City,50.0,50.0,50.0,50.0
 United States of America,Pembroke Pines,100.0,0.0,25.0,75.0
 United States of America,Pensacola,66.17647058823529,33.82352941176471,46.875,53.125
 United States of America,Peoria,80.9375,19.0625,77.91666666666667,22.083333333333332
 United States of America,Perry,87.5,12.5,50.0,50.0
 United States of America,Philadelphia,54.285714285714285,45.714285714285715,44.35483870967742,55.64516129032258
 United States of America,Phoenix,44.29347826086957,55.70652173913043,52.352941176470594,47.647058823529406
 United States of America,Pikeville,100.0,0.0,50.0,50.0
 United States of America,Pinehurst,100.0,0.0,100.0,0.0
 United States of America,Pittsburgh,58.92857142857143,41.07142857142857,40.38461538461539,59.61538461538461
 United States of America,Pittsfield,94.64285714285714,5.357142857142861,25.0,75.0
 United States of America,Plano,78.57142857142857,21.42857142857143,67.85714285714286,32.14285714285714
 United States of America,Pleasanton,100.0,0.0,100.0,0.0
 United States of America,Plymouth,50.0,50.0,50.0,50.0
 United States of America,Pocatello,83.33333333333333,16.66666666666667,12.5,87.5
 United States of America,Pomona,37.5,62.5,25.0,75.0
 United States of America,Ponca City,100.0,0.0,50.0,50.0
 United States of America,Pooler,75.0,25.0,75.0,25.0
 United States of America,Portland,78.1328320802005,21.8671679197995,60.400132275132265,39.599867724867735
 United States of America,Portsmouth,100.0,0.0,100.0,0.0
 United States of America,Pottsville,75.0,25.0,100.0,0.0
 United States of America,Poughkeepsie,91.66666666666669,8.333333333333314,87.5,12.5
 United States of America,Prescott,96.42857142857144,3.571428571428555,75.0,25.0
 United States of America,Princeton,87.5,12.5,75.0,25.0
 United States of America,Providence,76.47058823529412,23.529411764705884,40.38461538461539,59.61538461538461
 United States of America,Pueblo,95.0,5.0,50.0,50.0
 United States of America,Pullman,100.0,0.0,100.0,0.0
 United States of America,Puyallup,75.0,25.0,75.0,25.0
 United States of America,Quincy,91.66666666666669,8.333333333333314,75.0,25.0
 United States of America,Radcliff,87.5,12.5,50.0,50.0
 United States of America,Raleigh,84.44444444444444,15.555555555555557,68.75,31.25
 United States of America,Rancho Cucamonga,66.66666666666666,33.33333333333334,83.33333333333333,16.666666666666668
 United States of America,Rancho Palos Verdes,87.5,12.5,75.0,25.0
 United States of America,Rapid City,92.5,7.5,62.5,37.5
 United States of America,Reading,87.5,12.5,50.0,50.0
 United States of America,Redding,72.22222222222221,27.777777777777786,54.16666666666667,45.83333333333333
 United States of America,Redmond,87.5,12.5,66.66666666666666,33.333333333333336
 United States of America,Redondo Beach,100.0,0.0,62.5,37.5
 United States of America,Redwood City,100.0,0.0,100.0,0.0
 United States of America,Reno,70.93023255813954,29.069767441860463,71.15384615384616,28.846153846153843
 United States of America,Renton,62.5,37.5,83.33333333333333,16.666666666666668
 United States of America,Richland,100.0,0.0,100.0,0.0
 United States of America,Richmond,76.71694480102695,23.283055198973045,62.5,37.5
 United States of America,Riverside,45.83333333333333,54.16666666666667,46.666666666666664,53.333333333333336
 United States of America,Roanoke,95.45454545454544,4.545454545454561,64.28571428571428,35.714285714285715
 United States of America,Rochester,81.75381263616558,18.246187363834423,63.19444444444444,36.80555555555556
 United States of America,Rock Hill,87.5,12.5,37.5,62.5
 United States of America,Rock Island,79.16666666666667,20.83333333333333,50.0,50.0
 United States of America,Rockford,60.71428571428571,39.28571428571429,40.0,60.0
 United States of America,Rocklin,100.0,0.0,100.0,0.0
 United States of America,Rockville,87.5,12.5,50.0,50.0
 United States of America,Rocky Mount,50.0,50.0,25.0,75.0
 United States of America,Rogers,87.5,12.5,87.5,12.5
 United States of America,Rolla,100.0,0.0,75.0,25.0
 United States of America,Roseburg,75.0,25.0,60.0,40.0
 United States of America,Roseville,93.75,6.25,60.0,40.0
 United States of America,Round Rock,75.0,25.0,100.0,0.0
 United States of America,Roy,100.0,0.0,50.0,50.0
 United States of America,Rumford,100.0,0.0,50.0,50.0
 United States of America,Russellville,93.75,6.25,50.0,50.0
 United States of America,Rutherford,0.0,100.0,0.0,100.0
 United States of America,Sacramento,55.0925925925926,44.9074074074074,60.1063829787234,39.8936170212766
 United States of America,Safety Harbor,100.0,0.0,25.0,75.0
 United States of America,Saginaw,85.0,15.0,30.0,70.0
 United States of America,Saint Paul,88.54166666666667,11.458333333333329,70.0,30.0
 United States of America,Salem,87.5,12.5,82.14285714285714,17.857142857142854
 United States of America,Salinas,100.0,0.0,50.0,50.0
 United States of America,Salisbury,100.0,0.0,100.0,0.0
 United States of America,Salt Lake City,23.13432835820896,76.86567164179104,58.33333333333333,41.66666666666667
 United States of America,San Angelo,100.0,0.0,62.5,37.5
 United States of America,San Antonio,63.41463414634146,36.58536585365854,49.32432432432432,50.67567567567568
 United States of America,San Bernardino,0.0,100.0,50.0,50.0
 United States of America,San Diego,74.38271604938271,25.617283950617292,47.63513513513513,52.36486486486487
 United States of America,San Francisco,60.51401869158879,39.48598130841121,57.0,43.0
 United States of America,San Jose,62.2093023255814,37.7906976744186,58.75,41.25
 United States of America,San Luis Obispo,92.5,7.5,54.16666666666667,45.83333333333333
 United States of America,San Marcos,100.0,0.0,100.0,0.0
 United States of America,San Mateo,80.0,20.0,80.0,20.0
 United States of America,San Rafael,100.0,0.0,100.0,0.0
 United States of America,Sandpoint,100.0,0.0,100.0,0.0
 United States of America,Sanford,100.0,0.0,50.0,50.0
 United States of America,Santa Ana,50.0,50.0,44.99999999999999,55.00000000000001
 United States of America,Santa Barbara,83.82352941176471,16.17647058823529,43.75,56.25
 United States of America,Santa Clara,75.0,25.0,65.0,35.0
 United States of America,Santa Clarita,87.5,12.5,68.75,31.25
 United States of America,Santa Cruz,88.23529411764706,11.764705882352942,65.38461538461539,34.61538461538461
 United States of America,Santa Fe,89.28571428571428,10.714285714285722,61.36363636363637,38.63636363636363
 United States of America,Santa Maria,83.33333333333333,16.66666666666667,25.0,75.0
 United States of America,Santa Monica,66.66666666666666,33.33333333333334,45.83333333333334,54.16666666666666
 United States of America,Santa Rosa,81.25,18.75,70.45454545454547,29.54545454545454
 United States of America,Sarasota,90.3846153846154,9.615384615384599,75.0,25.0
 United States of America,Savannah,64.0625,35.9375,47.916666666666664,52.083333333333336
 United States of America,Schenectady,50.0,50.0,50.0,50.0
 United States of America,Scottsdale,68.75,31.25,71.15384615384616,28.846153846153843
 United States of America,Scranton,92.85714285714286,7.142857142857139,58.33333333333333,41.66666666666667
 United States of America,Seaside,100.0,0.0,100.0,0.0
 United States of America,Seattle,79.37062937062937,20.629370629370626,63.05147058823529,36.94852941176471
 United States of America,Sebring,25.0,75.0,50.0,50.0
 United States of America,Selah,75.0,25.0,75.0,25.0
 United States of America,Seminole,100.0,0.0,100.0,0.0
 United States of America,Sequim,100.0,0.0,75.0,25.0
 United States of America,Seward,100.0,0.0,100.0,0.0
 United States of America,Sheboygan,100.0,0.0,100.0,0.0
 United States of America,Sheridan,95.83333333333331,4.166666666666686,87.5,12.5
 United States of America,Shreveport,78.125,21.875,8.333333333333314,91.66666666666669
 United States of America,Sierra Vista,75.0,25.0,70.0,30.0
 United States of America,Simi Valley,82.14285714285714,17.85714285714286,75.0,25.0
 United States of America,Sioux City,100.0,0.0,50.0,50.0
 United States of America,Sioux Falls,81.81818181818181,18.181818181818187,67.85714285714286,32.14285714285714
 United States of America,Slidell,50.0,50.0,0.0,100.0
 United States of America,Smithtown,100.0,0.0,50.0,50.0
 United States of America,Somerset,100.0,0.0,50.0,50.0
 United States of America,Somerville,100.0,0.0,87.5,12.5
 United States of America,South Bend,92.85714285714286,7.142857142857139,66.66666666666666,33.333333333333336
 United States of America,Spanish Fork,75.0,25.0,100.0,0.0
 United States of America,Spartanburg,100.0,0.0,75.0,25.0
 United States of America,Spokane,77.88461538461539,22.115384615384613,75.0,25.0
 United States of America,Spring Hill,87.5,12.5,75.0,25.0
 United States of America,Springfield,66.7824074074074,33.217592592592595,48.39743589743589,51.60256410256411
 United States of America,Spruce Pine,100.0,0.0,100.0,0.0
 United States of America,St. Augustine,87.5,12.5,37.5,62.5
 United States of America,St. Cloud,100.0,0.0,100.0,0.0
 United States of America,Stamford,50.0,50.0,45.83333333333334,54.16666666666666
 United States of America,Statesboro,75.0,25.0,58.33333333333333,41.66666666666667
 United States of America,Stillwater,93.75,6.25,50.0,50.0
 United States of America,Stockton,44.230769230769226,55.769230769230774,28.125,71.875
 United States of America,Stone Mountain,0.0,100.0,0.0,100.0
 United States of America,Sugar Land,87.5,12.5,62.5,37.5
 United States of America,Summit,37.5,62.5,37.5,62.5
 United States of America,Sunnyvale,77.08333333333333,22.91666666666667,44.44444444444444,55.55555555555556
 United States of America,Surprise,100.0,0.0,100.0,0.0
 United States of America,Swampscott,100.0,0.0,50.0,50.0
 United States of America,Syracuse,75.0,25.0,50.0,50.0
 United States of America,Tacoma,78.94736842105263,21.05263157894737,50.0,50.0
 United States of America,Tallahassee,92.1875,7.8125,58.33333333333333,41.66666666666667
 United States of America,Tampa,79.7872340425532,20.212765957446805,54.06976744186046,45.93023255813954
 United States of America,Taos,100.0,0.0,25.0,75.0
 United States of America,Taylor,87.5,12.5,50.0,50.0
 United States of America,Temecula,71.42857142857143,28.57142857142857,72.22222222222223,27.77777777777778
 United States of America,Tempe,68.18181818181819,31.818181818181813,53.57142857142857,46.42857142857143
 United States of America,Temple,100.0,0.0,100.0,0.0
 United States of America,Terre Haute,75.0,25.0,87.5,12.5
 United States of America,Texarkana,75.89285714285714,24.10714285714286,37.5,62.5
 United States of America,Thomasville,87.5,12.5,50.0,50.0
 United States of America,Thousand Oaks,92.5,7.5,79.16666666666667,20.83333333333333
 United States of America,Titusville,100.0,0.0,75.0,25.0
 United States of America,Toledo,75.0,25.0,25.0,75.0
 United States of America,Tooele,100.0,0.0,50.0,50.0
 United States of America,Topeka,81.25,18.75,43.75,56.25
 United States of America,Topsham,100.0,0.0,50.0,50.0
 United States of America,Torrance,75.0,25.0,100.0,0.0
 United States of America,Torrington,90.0,10.0,25.0,75.0
 United States of America,Traverse City,75.0,25.0,75.0,25.0
 United States of America,Trenton,85.0,15.0,0.0,100.0
 United States of America,Troy,62.5,37.5,75.0,25.0
 United States of America,Trumbull,91.66666666666669,8.333333333333314,75.0,25.0
 United States of America,Tucson,84.2741935483871,15.725806451612897,60.3448275862069,39.6551724137931
 United States of America,Tulsa,75.0,25.0,61.36363636363637,38.63636363636363
